date,region,source,metric_type,value,day_of_week,is_weekend,month,year,week_of_year,day_of_year,lag_1,lag_7,lag_14,rolling_7_mean,rolling_7_std,rolling_30_mean,rolling_30_std,pct_change_1,zscore_30,city,isolation_flag,is_zscore_anomaly,is_anomaly
2019-11-18,Ile-de-France,idfm_station_daily,validations,6548124.0,0,0,11,2019,47,322,2497350.0,2576271.0,6167507.0,5707481.571428572,1779519.498186043,5047332.033333333,1788084.965679422,1.6220289506877288,0.8393292239870761,Paris,-1,False,True
2020-11-02,Ile-de-France,idfm_station_daily,validations,2288363.0,0,0,11,2020,45,307,477891.0,3704862.0,3928763.0,2533919.1428571427,1535725.0523579295,3383077.433333333,1311794.018452659,3.788462222557027,-0.8345170186281345,Paris,-1,False,True
2020-04-01,Ile-de-France,idfm_station_daily,validations,194417.0,2,0,4,2020,14,92,253946.0,275915.0,388708.0,210187.0,64412.67401858026,2260563.9,2495148.0648168284,-0.23441597820008975,-0.8280658487301747,Paris,-1,False,True
2020-01-22,Manhattan,mta_station_daily,ridership,3053227.0,2,0,1,2020,4,22,2999895.0,3061525.0,3035916.0,2359676.714285714,846853.435395349,2409998.3181818184,778339.6713002305,0.01777795556177808,0.8264112771531438,NYC,-1,False,True
2020-01-23,Manhattan,mta_station_daily,ridership,3069612.0,3,0,1,2020,4,23,3053227.0,3087401.0,3080172.0,2357135.4285714286,844328.6004470963,2438677.1739130435,772782.4216291208,0.0053664532640382845,0.8164456235389879,NYC,-1,False,True
2020-04-25,Ile-de-France,idfm_station_daily,validations,138108.0,5,1,4,2020,17,116,231424.0,131665.0,125234.0,196585.2857142857,61131.13376282386,184828.53333333333,57282.86501365799,-0.4032252488938053,-0.8156109741053231,Paris,-1,False,True
2017-11-13,Ile-de-France,idfm_station_daily,validations,6066736.0,0,0,11,2017,46,317,2095981.0,5819715.0,4921966.0,5215397.285714285,1800422.701804843,4748219.333333333,1618091.9157867038,1.8944613524645502,0.8148589420679568,Paris,-1,False,True
2020-01-20,Manhattan,mta_station_daily,ridership,1706360.0,0,0,1,2020,4,20,1260545.0,2856716.0,2886312.0,2363385.285714286,850232.7334368934,2348342.05,790879.403337927,0.3536684529310734,-0.811731911705499,NYC,-1,False,True
2016-12-15,Ile-de-France,idfm_station_daily,validations,6212748.0,3,0,12,2016,50,350,6077627.0,134360.0,5851551.0,4278193.285714285,2406508.2463623364,4401959.7,2232109.6388378046,0.022232525951329407,0.8112452311898197,Paris,-1,False,True
2020-01-15,Manhattan,mta_station_daily,ridership,3061525.0,2,0,1,2020,3,15,3017557.0,3035916.0,1327658.0,2558907.714285714,779647.7034570838,2433481.7333333334,774278.6120701982,0.014570727247240178,0.811133430364891,NYC,-1,False,True
2021-01-04,Ile-de-France,idfm_station_daily,validations,3003153.0,0,0,1,2021,1,4,1017245.0,2115686.0,2704263.0,1783772.2857142857,778765.3966652422,2277381.5,896141.8082292323,1.9522415937163613,0.809884655905205,Paris,-1,False,True
2020-01-14,Manhattan,mta_station_daily,ridership,3017557.0,1,0,1,2020,3,14,2856716.0,3006322.0,,2555249.285714286,776951.5567351921,2388621.5,783016.3892203367,0.05630276163258796,0.8032213739820213,NYC,-1,False,True
2020-01-16,Manhattan,mta_station_daily,ridership,3087401.0,3,0,1,2020,3,16,3061525.0,3080172.0,2806191.0,2559940.4285714286,780457.6094646562,2474351.6875,765679.9994946294,0.008451996962298258,0.8006599531196191,NYC,-1,False,True
2020-02-06,Manhattan,mta_station_daily,ridership,3174683.0,3,0,2,2020,6,37,3158970.0,3169491.0,3069612.0,2594919.4285714286,841662.2872361689,2559012.3666666667,770348.8636661689,0.00497408965580548,0.799210153180851,NYC,-1,False,True
2024-07-17,Ile-de-France,idfm_station_daily,validations,819891.0,2,0,7,2024,29,199,828178.0,796645.0,757375.0,807246.2857142857,18592.46190376656,2837621.566666667,2534971.5361335063,-0.010006302992834892,-0.7959578787792754,Paris,-1,False,True
2020-01-21,Manhattan,mta_station_daily,ridership,2999895.0,1,0,1,2020,4,21,1706360.0,3017557.0,3006322.0,2360862.1428571427,847991.1189496481,2379368.380952381,783856.5025262261,0.758066879204857,0.7916329290473131,NYC,-1,False,True
2020-02-05,Manhattan,mta_station_daily,ridership,3158970.0,2,0,2,2020,6,36,3104505.0,3142686.0,3053227.0,2594177.714285714,841068.2964234067,2553400.3333333335,766311.6884676183,0.01754385964912286,0.7902393709765995,NYC,-1,False,True
2016-11-07,Ile-de-France,idfm_station_daily,validations,5826237.0,0,0,11,2016,45,312,2107132.0,3944153.0,5054643.0,4368351.142857143,1764857.9111566376,4598501.766666667,1569078.312615044,1.7650080773297545,0.7824563142977713,Paris,-1,False,True
2020-08-24,Ile-de-France,idfm_station_daily,validations,2808672.0,0,0,8,2020,35,237,1319254.0,2161271.0,2439731.0,2295286.0,541251.8362678172,2309123.933333333,642767.3920924558,1.1289850172900744,0.7771832747153605,Paris,-1,False,True
2016-12-13,Ile-de-France,idfm_station_daily,validations,6110430.0,1,0,12,2016,50,348,5772331.0,252137.0,6065307.0,2563702.8571428573,2625719.27707467,4390454.5,2223450.5367108528,0.05857235144692852,0.7735613954985288,Paris,-1,False,True
2020-04-02,Ile-de-France,idfm_station_daily,validations,198381.0,3,0,4,2020,14,93,194417.0,258113.0,356759.0,201653.85714285713,60864.239522890886,2063777.1666666667,2413192.8996316334,0.020389163499076712,-0.7729991941180557,Paris,-1,False,True
2020-02-27,Manhattan,mta_station_daily,ridership,3188306.0,3,0,2,2020,9,58,3131258.0,3080780.0,3170304.0,2602828.285714286,814994.4013473783,2592487.7666666666,771396.886171855,0.018218875608461582,0.7723886938280881,NYC,-1,False,True
2016-05-23,Ile-de-France,idfm_station_daily,validations,5403310.0,0,0,5,2016,21,144,1864363.0,2509087.0,5386394.0,4716350.285714285,1518426.132351278,4253359.266666667,1502407.406962663,1.898207055171123,0.7654053940389761,Paris,-1,False,True
2020-02-13,Manhattan,mta_station_daily,ridership,3170304.0,3,0,2,2020,7,44,3112700.0,3174683.0,3169491.0,2624430.5714285714,819754.9737059356,2575154.6666666665,779960.0167225346,0.01850612008866892,0.7630510802774314,NYC,-1,False,True
2024-08-13,Ile-de-France,idfm_station_daily,validations,826421.0,1,0,8,2024,33,226,835445.0,897772.0,883997.0,863264.7142857143,29726.848021837006,854867.0333333333,37351.72801341406,-0.01080142917846183,-0.7615720837096894,Paris,-1,False,True
2016-12-14,Ile-de-France,idfm_station_daily,validations,6077627.0,2,0,12,2016,50,349,6110430.0,154582.0,6043614.0,3409852.1428571427,2673899.45003669,4398552.866666666,2229326.821109346,-0.0053683619647062475,0.753175405882302,Paris,-1,False,True
2017-04-24,Ile-de-France,idfm_station_daily,validations,5668393.0,0,0,4,2017,17,114,2174961.0,2037666.0,4730204.0,4952050.714285715,1557264.3446614693,4521059.833333333,1526003.6102482504,1.6062044330909844,0.7518548180105673,Paris,-1,False,True
2024-07-18,Ile-de-France,idfm_station_daily,validations,804967.0,3,0,7,2024,29,200,819891.0,781422.0,763209.0,810609.8571428572,14906.284800311414,2650254.433333333,2467432.756769514,-0.01820241958992108,-0.7478572326928477,Paris,-1,False,True
2017-05-02,Ile-de-France,idfm_station_daily,validations,5606056.0,1,0,5,2017,18,122,1818908.0,5899250.0,5717594.0,4336488.714285715,1917583.9266308332,4478959.8,1518614.5919843817,2.0820998093361514,0.742187126311764,Paris,-1,False,True
2020-04-23,Ile-de-France,idfm_station_daily,validations,234523.0,3,0,4,2020,17,114,234318.0,218070.0,204200.0,194267.0,61364.31521297022,190311.73333333334,59760.99504936283,0.0008748794373458768,0.7398013809868456,Paris,-1,False,True
2020-10-05,Ile-de-France,idfm_station_daily,validations,4463922.0,0,0,10,2020,41,279,1625606.0,4262509.0,4366841.0,3674902.8571428573,1098157.8643862964,3655828.1,1096486.2590248985,1.7460048744898824,0.7369849766458861,Paris,-1,False,True
2020-02-04,Manhattan,mta_station_daily,ridership,3104505.0,1,0,2,2020,6,35,2957026.0,3112390.0,2999895.0,2591851.4285714286,839266.3867678044,2544311.7333333334,760476.5291374166,0.04987409647395724,0.7366345248052235,NYC,-1,False,True
2020-02-11,Manhattan,mta_station_daily,ridership,3129262.0,1,0,2,2020,7,42,2993818.0,3104505.0,3112390.0,2631666.1428571427,824999.8109075397,2561530.3,771654.3222080438,0.04524122708862066,0.7357331951118593,NYC,-1,False,True
2020-04-24,Ile-de-France,idfm_station_daily,validations,231424.0,4,0,4,2020,17,115,234523.0,221639.0,209579.0,195664.85714285713,62197.55263432529,188828.7,58092.149425048956,-0.013214055764253385,0.7332367698832843,Paris,-1,False,True
2018-12-26,Ile-de-France,idfm_station_daily,validations,3587147.0,2,0,12,2018,52,360,1484342.0,6234425.0,5924091.0,3694940.5714285714,1893648.341021539,4902887.033333333,1799347.0307610214,1.4166580208604218,-0.7312319473897428,Paris,-1,False,True
2019-11-25,Ile-de-France,idfm_station_daily,validations,6520539.0,0,0,11,2019,48,329,2631429.0,6548124.0,2576271.0,5801339.0,1761136.0976208004,5175445.3,1844132.6714174803,1.4779460133638413,0.7293909602317835,Paris,-1,False,True
2019-12-16,Ile-de-France,idfm_station_daily,validations,2109805.0,0,0,12,2019,51,350,597135.0,1702052.0,6381609.0,1597825.142857143,574679.9360427578,3990254.7666666666,2596128.816625938,2.533212757584131,-0.7243283748572213,Paris,-1,False,True
2020-01-10,Manhattan,mta_station_daily,ridership,3027085.0,4,0,1,2020,2,10,3080172.0,2768795.0,,2542069.285714286,801011.7780677376,2469712.9,774117.7305257401,-0.017235076482741918,0.7200094740388678,NYC,-1,False,True
2020-04-03,Ile-de-France,idfm_station_daily,validations,203255.0,4,0,4,2020,14,94,198381.0,258877.0,347788.0,193707.85714285713,55547.03275033036,1873498.7333333334,2322684.7077666423,0.02456888512508759,-0.7191004994127429,Paris,-1,False,True
2024-01-08,Ile-de-France,idfm_station_daily,validations,5702398.0,0,0,1,2024,2,8,2463838.0,1316107.0,1660780.0,4410340.714285715,1074108.943029317,4494693.633333334,1687835.9458183686,1.3144370693203045,0.7155342138901394,Paris,-1,False,True
2020-04-04,Ile-de-France,idfm_station_daily,validations,119841.0,5,1,4,2020,14,95,203255.0,154569.0,193821.0,188746.7142857143,60916.6219253391,1675206.3333333333,2203037.078886032,-0.41039088829303094,-0.7060096029431358,Paris,-1,False,True
2016-01-04,Ile-de-France,idfm_station_daily,validations,5112307.0,0,0,1,2016,1,4,1585075.0,3530295.0,4690165.0,2830717.0,1461222.5499107502,3913667.1333333333,1699851.553817118,2.2252776682491366,0.7051438485761004,Paris,-1,False,True
2015-03-24,Ile-de-France,idfm_station_daily,validations,5370529.0,1,0,3,2015,13,83,106469.0,5507588.0,5379630.0,3080068.8571428573,2822924.2619147287,4102415.6666666665,1801758.1111118286,49.44218504916924,0.7038199664608732,Paris,-1,False,True
2019-12-28,Ile-de-France,idfm_station_daily,validations,795263.0,5,1,12,2019,52,362,1254309.0,954895.0,994917.0,971885.2857142857,418145.3559392084,2173007.7333333334,1958529.0667643005,-0.3659752102552083,-0.7034589155265972,Paris,-1,False,True
2020-02-26,Manhattan,mta_station_daily,ridership,3131258.0,2,0,2,2020,9,57,3120625.0,3055280.0,3112700.0,2587467.4285714286,803045.9971367056,2589957.2333333334,769497.1125611257,0.0034073302623673918,0.7034474305758592,NYC,-1,False,True
2020-02-25,Manhattan,mta_station_daily,ridership,3120625.0,1,0,2,2020,9,56,2964838.0,2923264.0,3129262.0,2576613.4285714286,794943.7078921285,2583196.6,765457.7305935457,0.05254486079846532,0.7021006889345426,NYC,-1,False,True
2020-01-24,Manhattan,mta_station_daily,ridership,2996814.0,4,0,1,2020,4,24,3069612.0,2979694.0,3027085.0,2359581.1428571427,846454.6003236929,2461932.875,764334.7667253907,-0.023715700876853485,0.6997995489483884,NYC,-1,False,True
2020-02-12,Manhattan,mta_station_daily,ridership,3112700.0,2,0,2,2020,7,43,3129262.0,3158970.0,3142686.0,2625056.1428571427,820242.4943520116,2570063.1,776431.5050041374,-0.0052926217108059115,0.698885731069231,NYC,-1,False,True
2024-07-19,Ile-de-France,idfm_station_daily,validations,797141.0,4,0,7,2024,29,201,804967.0,790827.0,770248.0,811511.8571428572,13647.572478212182,2467418.2,2391064.0585272713,-0.009722137677693587,-0.6985497498669168,Paris,-1,False,True
2020-05-30,Ile-de-France,idfm_station_daily,validations,1089405.0,5,1,5,2020,22,151,1465776.0,781554.0,729708.0,1230454.857142857,340620.4549344173,762718.7,472821.795559717,-0.2567725218587288,0.6909290203368805,Paris,-1,False,True
2016-12-18,Ile-de-France,idfm_station_daily,validations,2213708.0,6,1,12,2016,50,353,62685.0,2236594.0,2167820.0,3805858.8571428573,2879297.2057842817,3867483.2666666666,2406074.968151976,34.314796203238416,-0.6873332246737411,Paris,-1,False,True
2020-02-07,Manhattan,mta_station_daily,ridership,3088146.0,4,0,2,2020,6,38,3174683.0,3016991.0,2996814.0,2605084.4285714286,848015.0532580692,2560753.3666666667,771521.965960095,-0.027258469585782263,0.6835743589970726,NYC,-1,False,True
2020-04-22,Ile-de-France,idfm_station_daily,validations,234318.0,2,0,4,2020,17,113,233012.0,221844.0,205559.0,191916.57142857142,59862.12041162383,192067.13333333333,61841.64152508792,0.00560486155219464,0.6832106267671814,Paris,-1,False,True
2017-05-15,Ile-de-France,idfm_station_daily,validations,5679553.0,0,0,5,2017,20,135,2097280.0,2232264.0,1818908.0,4991534.571428572,1585628.1765425429,4491286.333333333,1742330.132777988,1.708056625724748,0.6819985743873253,Paris,-1,False,True
2020-04-05,Ile-de-France,idfm_station_daily,validations,76178.0,6,1,4,2020,14,96,119841.0,96353.0,122685.0,185864.57142857142,66259.56374372615,1478125.0666666667,2063926.2604245823,-0.3643410852713178,-0.6792621875833219,Paris,-1,False,True
2016-12-12,Ile-de-France,idfm_station_daily,validations,5772331.0,0,0,12,2016,50,347,2236594.0,5837146.0,5851013.0,1726803.857142857,2207097.4175989316,4250878.966666667,2243096.7140772855,1.5808577685534342,0.67828195894763,Paris,-1,False,True
2020-01-27,Manhattan,mta_station_daily,ridership,2928439.0,0,0,1,2020,5,27,1282395.0,1706360.0,2856716.0,2538354.714285714,807330.0559958351,2397604.592592593,784028.4393658207,1.2835701948307658,0.6770601431713175,NYC,-1,False,True
2024-08-19,Ile-de-France,idfm_station_daily,validations,832491.0,0,0,8,2024,34,232,784268.0,835445.0,894780.0,819984.4285714285,24213.18847291358,856645.4,36070.69070985164,0.06148790974513818,-0.6696406285727976,Paris,-1,False,True
2016-03-29,Ile-de-France,idfm_station_daily,validations,5641350.0,1,0,3,2016,13,89,1949967.0,5886478.0,5926492.0,4239978.857142857,1897333.9302296878,4631413.733333333,1508741.859992071,1.89304895929008,0.6693897037310108,Paris,-1,False,True
2020-02-14,Manhattan,mta_station_daily,ridership,3087369.0,4,0,2,2020,7,45,3170304.0,3088146.0,3016991.0,2624319.5714285714,819681.7680457575,2576016.1333333333,780529.8015311509,-0.02615995185319764,0.6551356087410822,NYC,-1,False,True
2024-07-20,Ile-de-France,idfm_station_daily,validations,781289.0,5,1,7,2024,29,202,797141.0,800585.0,792101.0,808755.2857142857,17599.107419879132,2277415.066666667,2285233.823172718,-0.01988606783492508,-0.6546927721337117,Paris,-1,False,True
2020-01-13,Manhattan,mta_station_daily,ridership,2856716.0,0,0,1,2020,3,13,1238932.0,2886312.0,,2553644.285714286,775848.1883063454,2340241.846153846,792911.4657544105,1.3057891797128494,0.6513642142313556,NYC,-1,False,True
2015-06-01,Ile-de-France,idfm_station_daily,validations,4910150.0,0,0,6,2015,23,152,1842592.0,2272086.0,4993192.0,4395634.142857143,1368600.8652673287,3955610.066666667,1466295.3779240542,1.6648058821486256,0.6509874802202186,Paris,-1,False,True
2020-01-31,Manhattan,mta_station_daily,ridership,3016991.0,4,0,1,2020,5,31,3169491.0,2996814.0,2979694.0,2584356.1428571427,841378.2727308071,2528307.466666667,751330.8908148276,-0.04811498123831237,0.6504238536011075,NYC,-1,False,True
2020-10-12,Ile-de-France,idfm_station_daily,validations,4462255.0,0,0,10,2020,42,286,1654392.0,4463922.0,4262509.0,3898451.5714285714,1189103.0591972624,3732723.8,1121866.1218633722,1.6972174672024525,0.6502836530871257,Paris,-1,False,True
2020-02-20,Manhattan,mta_station_daily,ridership,3080780.0,3,0,2,2020,8,51,3055280.0,3170304.0,3174683.0,2386744.0,821481.1783151209,2581193.7666666666,772416.5498268801,0.008346207221596735,0.6467834401597228,NYC,-1,False,True
2015-12-07,Ile-de-France,idfm_station_daily,validations,5596298.0,0,0,12,2015,50,341,2158441.0,128498.0,5561682.0,4900792.0,1492870.8501648798,4340813.9,1951199.6740543358,1.5927500450556673,0.6434421431566094,Paris,-1,False,True
2020-05-23,Ile-de-France,idfm_station_daily,validations,781554.0,5,1,5,2020,21,144,1088877.0,729708.0,189765.0,935676.4285714285,310506.1578211674,523676.1666666667,404181.4935872973,-0.2822384897467758,0.6380248413764533,Paris,-1,False,True
2015-05-04,Ile-de-France,idfm_station_daily,validations,4856015.0,0,0,5,2015,19,124,1555782.0,4285181.0,4551196.0,3424007.5714285714,1485339.6182845274,3935191.066666667,1446303.04724265,2.1212695609024914,0.6366742676017083,Paris,-1,False,True
2020-01-17,Manhattan,mta_station_daily,ridership,2979694.0,4,0,1,2020,3,17,3087401.0,3027085.0,2768795.0,2553170.285714286,775922.316483146,2504077.705882353,751429.3447458787,-0.03488597691067663,0.6329487894547065,NYC,-1,False,True
2024-09-01,Ile-de-France,idfm_station_daily,validations,830779.0,6,1,9,2024,35,245,835108.0,804888.0,784268.0,851277.0,16830.769275581217,850315.4666666667,30952.910231707767,-0.0051837606632914035,-0.6311673610145313,Paris,-1,False,True
2019-12-23,Ile-de-France,idfm_station_daily,validations,1505423.0,0,0,12,2019,52,357,559140.0,2109805.0,1702052.0,1572606.857142857,619934.2777949191,3007100.4,2403929.5927247168,1.6923900990807312,-0.6246761155337892,Paris,-1,False,True
2020-02-10,Manhattan,mta_station_daily,ridership,2993818.0,0,0,2,2020,7,41,1243590.0,2957026.0,2928439.0,2628129.4285714286,822560.5871634133,2498519.3,800342.5299646504,1.4073995448660734,0.6188584030663429,NYC,-1,False,True
2020-02-19,Manhattan,mta_station_daily,ridership,3055280.0,2,0,2,2020,8,50,2923264.0,3112700.0,3158970.0,2399533.1428571427,834677.9146308327,2578497.6,770751.9549510526,0.0451604781504511,0.6185938250786254,NYC,-1,False,True
2015-04-13,Ile-de-France,idfm_station_daily,validations,5163161.0,0,0,4,2015,16,103,2025778.0,1940192.0,5109997.0,4525849.571428572,1372951.0849082058,3987048.3666666667,1910648.6047169408,1.5487299200603424,0.6155567436261113,Paris,-1,False,True
2020-05-02,Ile-de-France,idfm_station_daily,validations,144736.0,5,1,5,2020,18,123,98758.0,138108.0,131665.0,187981.42857142858,75444.8091886312,181638.3,60133.721824594366,0.46556228356183804,-0.6136706473555932,Paris,-1,False,True
2020-02-28,Manhattan,mta_station_daily,ridership,3062019.0,4,0,2,2020,9,59,3188306.0,2963107.0,3087369.0,2616958.5714285714,823099.118237866,2589798.8666666667,769551.2821855542,-0.03960943522986815,0.6136304938537828,NYC,-1,False,True
2015-03-02,Ile-de-France,idfm_station_daily,validations,4984735.0,0,0,3,2015,10,61,1659961.0,4267288.0,4666637.0,3969608.1428571427,1241510.4814762855,4158925.8333333335,1348026.3915769616,2.0029229602382226,0.6126060823635732,Paris,-1,False,True
2020-03-02,Ile-de-France,idfm_station_daily,validations,5694301.0,0,0,3,2020,10,62,1924174.0,5836747.0,4736674.0,5107805.714285715,1718544.5586810561,4767599.466666667,1516629.7786313884,1.959348270998361,0.6110268612618115,Paris,-1,False,True
2024-07-21,Ile-de-France,idfm_station_daily,validations,788753.0,6,1,7,2024,29,203,781289.0,801168.0,795119.0,806981.7142857143,19056.39495400414,2076358.5333333334,2131947.1487920894,0.009553443092120917,-0.6039575296521117,Paris,-1,False,True
2020-02-03,Manhattan,mta_station_daily,ridership,2957026.0,0,0,2,2020,6,34,1208414.0,2928439.0,1706360.0,2592977.8571428573,840074.0290699443,2481911.6,789186.1717020677,1.447030570648801,0.602030822429773,NYC,-1,False,True
2016-04-04,Ile-de-France,idfm_station_daily,validations,5592488.0,0,0,4,2016,14,95,2141922.0,1949967.0,5652031.0,4720132.0,1447658.7149244419,4629057.466666667,1602297.884175393,1.6109671594016963,0.601280537688005,Paris,-1,False,True
2020-03-03,Manhattan,mta_station_daily,ridership,3039334.0,1,0,3,2020,10,63,2921406.0,3120625.0,2923264.0,2590214.4285714286,827702.0806848032,2583504.7,763121.2458240694,0.040366864448145856,0.5973222505524202,NYC,-1,False,True
2019-12-26,Ile-de-France,idfm_station_daily,validations,1220109.0,3,0,12,2019,52,360,341569.0,2168945.0,1981237.0,1116656.2857142857,589154.424175187,2564267.6333333333,2262869.1334365397,2.57207182150605,-0.5940063494931352,Paris,-1,False,True
2020-04-21,Ile-de-France,idfm_station_daily,validations,233012.0,1,0,4,2020,17,112,221949.0,224167.0,204766.0,190134.57142857142,58561.05350978327,194494.7,64910.61690797351,0.04984478416212723,0.593389831044243,Paris,-1,False,True
2024-08-21,Ile-de-France,idfm_station_daily,validations,839176.0,2,0,8,2024,34,234,853530.0,841471.0,890166.0,823529.2857142857,27142.305428563883,859042.7666666667,33558.49978586276,-0.016817217906810566,-0.5920040166704956,Paris,-1,False,True
2020-04-12,Ile-de-France,idfm_station_daily,validations,79094.0,6,1,4,2020,15,103,125234.0,76178.0,96353.0,176198.85714285713,52329.67746284873,395121.6,534754.9928258312,-0.3684302984812431,-0.5909764363863166,Paris,-1,False,True
2020-03-05,Manhattan,mta_station_daily,ridership,3031061.0,3,0,3,2020,10,65,3031964.0,3188306.0,3080780.0,2553566.0,800019.725215364,2583554.5,762905.7400059218,-0.00029782675519895996,0.5865816398189984,NYC,-1,False,True
2020-03-04,Manhattan,mta_station_daily,ridership,3031964.0,2,0,3,2020,10,64,3039334.0,3131258.0,3055280.0,2576029.5714285714,817674.5963083068,2586002.6333333333,764507.4463697475,-0.0024248733439629078,0.5833316193116336,NYC,-1,False,True
2015-11-16,Ile-de-France,idfm_station_daily,validations,5355810.0,0,0,11,2015,47,320,1456990.0,5572545.0,5444360.0,4087713.8571428573,2073758.6074327654,4433303.033333333,1584702.3185821422,2.6759414958235817,0.5821326540949647,Paris,-1,False,True
2019-11-04,Ile-de-France,idfm_station_daily,validations,6167507.0,0,0,11,2019,45,308,2135642.0,5488023.0,5957798.0,4481241.428571428,1764328.2454019045,5160072.833333333,1734134.17225703,1.8878936638256785,0.5809436102371824,Paris,-1,False,True
2020-04-06,Ile-de-France,idfm_station_daily,validations,204960.0,0,0,4,2020,15,97,76178.0,255034.0,307145.0,178711.14285714287,59949.98399526489,1374352.1666666667,2046411.1628378732,1.6905405760193233,-0.5714355882641907,Paris,-1,False,True
2019-10-14,Ile-de-France,idfm_station_daily,validations,6403983.0,0,0,10,2019,42,287,2547547.0,6388327.0,6258395.0,5691652.571428572,1740545.9263627531,5449569.9,1677448.7537993214,1.5137840440235255,0.5689670684951245,Paris,-1,False,True
2024-09-15,Ile-de-France,idfm_station_daily,validations,790020.0,6,1,9,2024,37,259,736718.0,836322.0,830779.0,758022.5714285715,22409.09798915242,812535.0333333333,39706.90201882461,0.07235061448206781,-0.5670307223328376,Paris,-1,False,True
2020-02-24,Manhattan,mta_station_daily,ridership,2964838.0,0,0,2,2020,9,55,1247412.0,1718477.0,2993818.0,2548419.0,775700.3868021466,2521922.2666666666,793995.9997751632,1.3767913087255854,0.55783118990367,NYC,-1,False,True
2020-04-13,Ile-de-France,idfm_station_daily,validations,107131.0,0,0,4,2020,16,104,79094.0,204960.0,255034.0,162223.2857142857,56282.50206882497,318780.93333333335,380204.2673336699,0.35447695147545955,-0.5566742709586369,Paris,-1,False,True
2015-03-28,Ile-de-France,idfm_station_daily,validations,3132011.0,5,1,3,2015,13,87,5490367.0,62865.0,3114302.0,3551118.1428571427,2521265.7535682647,4149902.066666667,1852310.8624208309,-0.429544327364637,-0.5495249676052538,Paris,-1,False,True
2024-08-31,Ile-de-France,idfm_station_daily,validations,835108.0,5,1,8,2024,35,244,846333.0,821600.0,792488.0,847578.2857142857,23578.43885090146,852835.6333333333,32353.57817553503,-0.013263100930721139,-0.5479342419917713,Paris,-1,False,True
2015-12-01,Ile-de-France,idfm_station_daily,validations,5505167.0,1,0,12,2015,49,335,128498.0,5796799.0,5678749.0,3782233.8571428573,2680075.680819944,4462216.466666667,1927112.1078158536,41.84243334526607,0.5411986822683557,Paris,-1,False,True
2020-04-07,Ile-de-France,idfm_station_daily,validations,204766.0,1,0,4,2020,15,98,204960.0,253946.0,287185.0,171685.42857142858,52020.91039356361,1313210.1666666667,2053257.7222538444,-0.0009465261514441936,-0.5398465836280584,Paris,-1,False,True
2024-07-22,Ile-de-France,idfm_station_daily,validations,832032.0,0,0,7,2024,30,204,788753.0,828653.0,796334.0,807464.4285714285,19727.807067452915,1968137.0,2109081.0956980307,0.054870155802893894,-0.5386729805304095,Paris,-1,False,True
2024-04-02,Ile-de-France,idfm_station_daily,validations,6270876.0,1,0,4,2024,14,93,2524591.0,6628470.0,6531603.0,4919144.285714285,1872085.1034043783,5459356.9,1507014.7268286562,1.4839175929883295,0.5384944722522724,Paris,-1,False,True
2024-08-26,Ile-de-France,idfm_station_daily,validations,877836.0,0,0,8,2024,35,239,804888.0,832491.0,835445.0,843181.8571428572,23930.335961219575,859134.8,34867.44437491114,0.09063124310463078,0.5363513252911761,Paris,-1,False,True
2021-04-26,Ile-de-France,idfm_station_daily,validations,2705718.0,0,0,4,2021,17,116,1220873.0,2549982.0,2719533.0,2324058.285714286,589526.0350110546,2317492.6333333333,727092.1975302525,1.216215773467019,0.533942418836799,Paris,-1,False,True
2015-03-30,Ile-de-France,idfm_station_daily,validations,5109997.0,0,0,3,2015,14,89,1771966.0,106469.0,5199540.0,4515368.571428572,1468209.0961218548,4129989.066666667,1893597.100999211,1.8838008178486496,0.5175377237408125,Paris,-1,False,True
2020-05-21,Ile-de-France,idfm_station_daily,validations,677738.0,3,0,5,2020,21,142,1229345.0,1034047.0,336899.0,924734.1428571428,313407.27330060565,476956.5,391875.27215528954,-0.4486999174357076,0.512360728697461,Paris,-1,False,True
2020-03-02,Manhattan,mta_station_daily,ridership,2921406.0,0,0,3,2020,10,62,1211468.0,2964838.0,1718477.0,2601827.4285714286,835586.3568656159,2522474.033333333,797833.6801288195,1.4114594855167448,0.5000189595935015,NYC,-1,False,True
2020-02-21,Manhattan,mta_station_daily,ridership,2963107.0,4,0,2,2020,8,52,3080780.0,3087369.0,3088146.0,2368992.285714286,804994.9287189562,2578189.7666666666,770690.7804017473,-0.038195846506404174,0.4994444505131915,NYC,-1,False,True
2020-02-18,Manhattan,mta_station_daily,ridership,2923264.0,1,0,2,2020,8,49,1718477.0,3129262.0,3104505.0,2407736.0,842442.4158809509,2533533.6,781253.3785476013,0.7010783385521016,0.49885275469084434,NYC,-1,False,True
2024-07-23,Ile-de-France,idfm_station_daily,validations,849398.0,1,0,7,2024,30,205,832032.0,828178.0,783613.0,810495.8571428572,24495.454296964057,1893389.1333333333,2107619.458502304,0.020871793392561733,-0.49534138106468434,Paris,-1,False,True
2020-04-08,Ile-de-France,idfm_station_daily,validations,205559.0,2,0,4,2020,15,99,204766.0,194417.0,275915.0,173277.14285714287,52993.72656298444,1130277.3666666667,1887305.9986404388,0.0038727132434095424,-0.48996737536616075,Paris,-1,False,True
2019-12-02,Ile-de-France,idfm_station_daily,validations,6381609.0,0,0,12,2019,49,336,2416588.0,6520539.0,6548124.0,5798237.0,1804981.6251354716,5501305.133333334,1831410.0890753139,1.6407517541260654,0.4806699886157857,Paris,-1,False,True
